word_id	utterance_id	location	surface	auto	fix	speaker	langid	filename	clause	clauseno
1557	215	12	all	all.ADJ		COL	eng	sastre13		
1558	215	13	over	over.ADV.[or].over.PREP		COL	eng	sastre13		
1559	215	14	your	your.ADJ.POSS.2SP		COL	eng	sastre13		
1560	215	15	head	head.N.SG		COL	eng	sastre13		
1561	215	16	.			COL	999	sastre13		
1562	216	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
1563	216	2	know	know.V.2SP.PRES		COL	eng	sastre13		
1564	216	3	good	good.ADJ		COL	eng	sastre13		
1565	216	4	politics	politic.ADJ+PV.[or].politics.N.SG		COL	eng	sastre13		
1566	216	5	.			COL	999	sastre13		
1567	217	1	yeah	yeah.ADV		ELI	eng	sastre13		
1568	217	2	yeah	yeah.ADV		ELI	eng	sastre13		
1569	217	3	.			ELI	999	sastre13		
1570	218	1	and	and.CONJ		COL	eng	sastre13		
1571	218	2	uh	uh.IM		COL	eng	sastre13		
1572	218	3	no	no.ADV		COL	eng	sastre13		
1573	218	4	they	they.PRON.SUB.3P		COL	eng	sastre13		
1574	218	5	have	have.V.3P.PRES		COL	eng	sastre13		
1575	218	6	like	like.CONJ		COL	eng	sastre13		
1576	218	7	they're	they.PRON.SUB.3P+BE.V.PRES		COL	eng	sastre13		
1577	218	8	always	alway.ADV+PV.[or].always.ADV		COL	eng	sastre13		
1578	218	9	giving	give.SV.INFIN+ASV		COL	eng	sastre13		
1579	218	10	away	away.ADV		COL	eng	sastre13		
1580	218	11	money	money.N.SG		COL	eng	sastre13		
1581	218	12	.			COL	999	sastre13		
1582	219	1	really	real.ADJ+ADV		ELI	eng	sastre13		
1583	219	2	?			ELI	999	sastre13		
1584	220	1	yeah	yeah.ADV		COL	eng	sastre13		
1585	220	2	yeah	yeah.ADV		COL	eng	sastre13		
1586	220	3	yeah	yeah.ADV		COL	eng	sastre13		
1587	220	4	.			COL	999	sastre13		
1588	221	1	always	alway.ADV+PV.[or].always.ADV		COL	eng	sastre13		
1589	221	2	giving	give.SV.INFIN+ASV		COL	eng	sastre13		
1590	221	3	away	away.ADV		COL	eng	sastre13		
1591	221	4	money	money.N.SG		COL	eng	sastre13		
1592	221	5	.			COL	999	sastre13		
1593	222	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
1594	222	2	never	never.ADV		ELI	eng	sastre13		
1595	222	3	heard	heard.V.PAST		ELI	eng	sastre13		
1596	222	4	it	it.PRON.OBJ.3S		ELI	eng	sastre13		
1597	222	5	before	before.CONJ		ELI	eng	sastre13		
1598	222	6	.			ELI	999	sastre13		
1599	223	1	they're	they.PRON.SUB.3P+BE.V.PRES		COL	eng	sastre13		
1600	223	2	the	the.DET.DEF		COL	eng	sastre13		
1601	223	3	people	people.N.SG		COL	eng	sastre13		
1602	223	4	that	that.CONJ		COL	eng	sastre13		
1603	223	5	were	were.V.2S123P.PAST		COL	eng	sastre13		
1604	223	6	giving	give.V.PRESPART		COL	eng	sastre13		
1605	223	7	away	away.ADV		COL	eng	sastre13		
1606	223	8	the	the.DET.DEF		COL	eng	sastre13		
1607	223	9	tickets	ticket.N.PL		COL	eng	sastre13		
1608	223	10	for	for.PREP		COL	eng	sastre13		
1609	223	11	the	the.DET.DEF		COL	eng	sastre13		
1610	223	12	the	the.DET.DEF		COL	eng	sastre13		
1611	223	13	concert	concert.N.SG		COL	eng	sastre13		
1612	223	14	.			COL	999	sastre13		
1613	224	1	oh	oh.IM		ELI	eng	sastre13		
1614	224	2	for	for.PREP		ELI	eng	sastre13		
1615	224	3	the	the.DET.DEF		ELI	eng	sastre13		
1616	224	4	concert	concert.N.SG		ELI	eng	sastre13		
1617	224	5	.			ELI	999	sastre13		
1618	225	1	yeah	yeah.ADV		COL	eng	sastre13		
1619	225	2	.			COL	999	sastre13		
1620	226	1	really	real.ADJ+ADV		ELI	eng	sastre13		
1621	226	2	?			ELI	999	sastre13		
1622	227	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
1623	227	2	never	never.ADV		COL	eng	sastre13		
1624	227	3	called	call.SV.INFIN+AV		COL	eng	sastre13		
1625	227	4	.			COL	999	sastre13		
1626	228	1	but	but.CONJ		COL	eng	sastre13		
1627	228	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
1628	228	3	should	should.V.1S.PRES		COL	eng	sastre13		
1629	228	4	have	have.SV.INFIN		COL	eng	sastre13		
1630	228	5	called	call.V.PASTPART		COL	eng	sastre13		
1631	228	6	.			COL	999	sastre13		
1632	229	1	yeah	yeah.ADV		ELI	eng	sastre13		
1633	229	2	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
1634	229	3	should	should.V.2SP.PRES		ELI	eng	sastre13		
1635	229	4	.			ELI	999	sastre13		
1636	230	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
1637	230	2	probably	probably.ADV		COL	eng	sastre13		
1638	230	3	woulda	unk		COL	eng	sastre13		
1639	230	4	won	won.SV.INFIN		COL	eng	sastre13		
1640	230	5	some	some.ADJ		COL	eng	sastre13		
1641	230	6	.			COL	999	sastre13		
1642	231	1	.			ELI	999	sastre13		
1643	232	1	and	and.CONJ		COL	eng	sastre13		
1644	232	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
1645	232	3	coulda	unk		COL	eng	sastre13		
1646	232	4	gone	gone.AV.PAST		COL	eng	sastre13		
1647	232	5	by	by.PREP		COL	eng	sastre13		
1648	232	6	myself	myself.PRON.REFL.1S		COL	eng	sastre13		
1649	232	7	.			COL	999	sastre13		
1650	233	1	.			COL	999	sastre13		
1651	234	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
1652	234	2	not	not.ADV		ELI	eng	sastre13		
1653	234	3	funny	funny.ADJ		ELI	eng	sastre13		
1654	234	4	.			ELI	999	sastre13		
1655	235	1	I'm	I.PRON.SUB.1S+BE.V.PRES		COL	eng	sastre13		
1656	235	2	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
1657	235	3	joking	joke.N.SG+ASV		COL	eng	sastre13		
1658	235	4	.			COL	999	sastre13		
1659	236	1	.			ELI	999	sastre13		
1660	237	1	no	no.ADV		ELI	eng	sastre13		
1661	237	2	that's	that.DEM.FAR+BE.V.3S.PRES		ELI	eng	sastre13		
1662	237	3	not	not.ADV		ELI	eng	sastre13		
1663	237	4	funny	funny.ADJ		ELI	eng	sastre13		
1664	237	5	.			ELI	999	sastre13		
1665	238	1	.			COL	999	sastre13		
1666	239	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
1667	239	2	didn't	did.V.PAST+NEG		ELI	eng	sastre13		
1668	239	3	even	even.ADV		ELI	eng	sastre13		
1669	239	4	enjoy	enjoy.V.INFIN		ELI	eng	sastre13		
1670	239	5	the	the.DET.DEF		ELI	eng	sastre13		
1671	239	6	concert	concert.N.SG		ELI	eng	sastre13		
1672	239	7	god	god.N.SG		ELI	eng	sastre13		
1673	239	8	.			ELI	999	sastre13		
1674	240	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
1675	240	2	can't	can.V.1S.PRES+NEG		COL	eng	sastre13		
1676	240	3	believe	believe.V.INFIN		COL	eng	sastre13		
1677	240	4	you	you.PRON.SUB.2SP		COL	eng	sastre13		
1678	240	5	.			COL	999	sastre13		
1679	241	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
1680	241	2	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
1681	241	3	the	the.DET.DEF		COL	eng	sastre13		
1682	241	4	one	one.PRON.SG		COL	eng	sastre13		
1683	241	5	thing	thing.N.SG		COL	eng	sastre13		
1684	241	6	that	that.CONJ		COL	eng	sastre13		
1685	241	7	I	I.PRON.SUB.1S		COL	eng	sastre13		
1686	241	8	really	real.ADJ+ADV		COL	eng	sastre13		
1687	241	9	.			COL	999	sastre13		
1688	242	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
1689	242	2	was	was.V.13S.PAST		ELI	eng	sastre13		
1690	242	3	so	so.ADV		ELI	eng	sastre13		
1691	242	4	mad	mad.ADJ		ELI	eng	sastre13		
1692	242	5	.			ELI	999	sastre13		
1693	243	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
1694	243	2	was	was.V.13S.PAST		ELI	eng	sastre13		
1695	243	3	like	like.CONJ		ELI	eng	sastre13		
1696	243	4	god	god.N.SG		ELI	eng	sastre13		
1697	243	5	.			ELI	999	sastre13		
1698	244	1	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
1699	244	2	the	the.DET.DEF		COL	eng	sastre13		
1700	244	3	thing	thing.N.SG		COL	eng	sastre13		
1701	244	4	that	that.CONJ		COL	eng	sastre13		
1702	244	5	makes	make.V.3S.PRES		COL	eng	sastre13		
1703	244	6	me	me.PRON.OBJ.1S		COL	eng	sastre13		
1704	244	7	angry	angry.ADJ		COL	eng	sastre13		
1705	244	8	that	that.CONJ		COL	eng	sastre13		
1706	244	9	I	I.PRON.SUB.1S		COL	eng	sastre13		
1707	244	10	don't	do.V.1S.PRES+NEG		COL	eng	sastre13		
1708	244	11	.			COL	999	sastre13		
1709	245	1	why	why.REL		ELI	eng	sastre13		
1710	245	2	why	why.REL		ELI	eng	sastre13		
1711	245	3	?			ELI	999	sastre13		
1712	246	1	because	because.CONJ		COL	eng	sastre13		
1713	246	2	the	the.DET.DEF		COL	eng	sastre13		
1714	246	3	thing	thing.N.SG		COL	eng	sastre13		
1715	246	4	is	is.V.3S.PRES		COL	eng	sastre13		
1716	246	5	like	like.CONJ		COL	eng	sastre13		
1717	246	6	the	the.DET.DEF		COL	eng	sastre13		
1718	246	7	the	the.DET.DEF		COL	eng	sastre13		
1719	246	8	thing	thing.N.SG		COL	eng	sastre13		
1720	246	9	is	is.V.3S.PRES		COL	eng	sastre13		
1721	246	10	like	like.CONJ		COL	eng	sastre13		
1722	246	11	ok	unk		COL	eng	sastre13		
1723	246	12	look	look.SV.INFIN		COL	eng	sastre13		
1724	246	13	.			COL	999	sastre13		
1725	247	1	let's	let.V.IMPER+US.PRON.SUB.1P		COL	eng	sastre13		
1726	247	2	be	be.SV.INFIN		COL	eng	sastre13		
1727	247	3	honest	honest.ADJ.[or].hon.N.SG+ADJ.SUP		COL	eng	sastre13		
1728	247	4	with	with.PREP		COL	eng	sastre13		
1729	247	5	each	each.ADJ		COL	eng	sastre13		
1730	247	6	other	other.ADJ		COL	eng	sastre13		
1731	247	7	.			COL	999	sastre13		
1732	248	1	like	like.CONJ		COL	eng	sastre13		
1733	248	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
1734	248	3	would	be.V.1S.COND		COL	eng	sastre13		
1735	248	4	have	have.SV.INFIN		COL	eng	sastre13		
1736	248	5	gone	gone.V.PASTPART		COL	eng	sastre13		
1737	248	6	like	like.CONJ		COL	eng	sastre13		
1738	248	7	if	if.CONJ		COL	eng	sastre13		
1739	248	8	I	I.PRON.SUB.1S		COL	eng	sastre13		
1740	248	9	really	real.ADJ+ADV		COL	eng	sastre13		
1741	248	10	wanted	want.SV.INFIN+AV		COL	eng	sastre13		
1742	248	11	to	to.PREP		COL	eng	sastre13		
1743	248	12	go	go.V.INFIN		COL	eng	sastre13		
1744	248	13	to	to.PREP		COL	eng	sastre13		
1745	248	14	the	the.DET.DEF		COL	eng	sastre13		
1746	248	15	concert	concert.N.SG		COL	eng	sastre13		
1747	248	16	I	I.PRON.SUB.1S		COL	eng	sastre13		
1748	248	17	would	be.V.1S.COND		COL	eng	sastre13		
1749	248	18	have	have.SV.INFIN		COL	eng	sastre13		
1750	248	19	gone	gone.V.PASTPART		COL	eng	sastre13		
1751	248	20	regardless	regardless.ADJ		COL	eng	sastre13		
1752	248	21	.			COL	999	sastre13		
1753	249	1	like	like.CONJ		COL	eng	sastre13		
1754	249	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
1755	249	3	would	be.V.1S.COND		COL	eng	sastre13		
1756	249	4	have	have.SV.INFIN		COL	eng	sastre13		
1757	249	5	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
1758	249	6	bought	bought.AV.PAST		COL	eng	sastre13		
1759	249	7	the	the.DET.DEF		COL	eng	sastre13		
1760	249	8	tickets	ticket.N.PL		COL	eng	sastre13		
1761	249	9	.			COL	999	sastre13		
1762	250	1	mmhm	mmhm.IM		ELI	eng	sastre13		
1763	250	2	.			ELI	999	sastre13		
1764	251	1	like	like.CONJ		COL	eng	sastre13		
1765	251	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
1766	251	3	would	be.V.1S.COND		COL	eng	sastre13		
1767	251	4	have	have.SV.INFIN		COL	eng	sastre13		
1768	251	5	just	just.ADV		COL	eng	sastre13		
1769	251	6	said	said.V.PASTPART		COL	eng	sastre13		
1770	251	7	.			COL	999	sastre13		
1771	252	1	forget	forget.V.INFIN		COL	eng	sastre13		
1772	252	2	Elizabeth	name		COL	eng&spa	sastre13		
1773	252	3	I'm	I.PRON.SUB.1S+BE.V.PRES		COL	eng	sastre13		
1774	252	4	going	go.V.PRESPART		COL	eng	sastre13		
1775	252	5	.			COL	999	sastre13		
1776	253	1	ok	unk		ELI	eng	sastre13		
1777	253	2	I	I.PRON.SUB.1S		ELI	eng	sastre13		
1778	253	3	know	know.V.1S.PRES		ELI	eng	sastre13		
1779	253	4	where	where.REL		ELI	eng	sastre13		
1780	253	5	you're	you.PRON.SUB.2SP+BE.V.PRES		ELI	eng	sastre13		
1781	253	6	going	go.V.PRESPART		ELI	eng	sastre13		
1782	253	7	with	with.PREP		ELI	eng	sastre13		
1783	253	8	that	that.DEM.FAR		ELI	eng	sastre13		
1784	253	9	.			ELI	999	sastre13		
1785	254	1	ok	unk		COL	eng	sastre13		
1786	254	2	but	but.CONJ		COL	eng	sastre13		
1787	254	3	but	but.CONJ		COL	eng	sastre13		
1788	254	4	like	like.CONJ.[or].like.V.INFIN		COL	eng	sastre13		
1789	254	5	at	at.PREP		COL	eng	sastre13		
1790	254	6	the	the.DET.DEF		COL	eng	sastre13		
1791	254	7	same	same.ADJ		COL	eng	sastre13		
1792	254	8	time	time.N.SG		COL	eng	sastre13		
1793	254	9	you	you.PRON.SUB.2SP		COL	eng	sastre13		
1794	254	10	know	know.V.2SP.PRES		COL	eng	sastre13		
1795	254	11	you	you.PRON.SUB.2SP		COL	eng	sastre13		
1796	254	12	know	know.V.2SP.PRES		COL	eng	sastre13		
1797	254	13	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
1798	254	14	not	not.ADV		COL	eng	sastre13		
1799	254	15	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
1800	254	16	like	like.CONJ		COL	eng	sastre13		
1801	254	17	you	you.PRON.SUB.2SP		COL	eng	sastre13		
1802	254	18	know	know.V.2SP.PRES		COL	eng	sastre13		
1803	254	19	going	go.V.PRESPART		COL	eng	sastre13		
1804	254	20	together	together.ADV		COL	eng	sastre13		
1805	254	21	.			COL	999	sastre13		
1806	255	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
1807	255	2	know	know.V.1S.PRES		ELI	eng	sastre13		
1808	255	3	.			ELI	999	sastre13		
1809	256	1	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
1810	256	2	not	not.ADV		COL	eng	sastre13		
1811	256	3	the	the.DET.DEF		COL	eng	sastre13		
1812	256	4	point	point.N.SG		COL	eng	sastre13		
1813	256	5	.			COL	999	sastre13		
1814	257	1	the	the.DET.DEF		COL	eng	sastre13		
1815	257	2	point	point.N.SG		COL	eng	sastre13		
1816	257	3	is	is.V.3S.PRES		COL	eng	sastre13		
1817	257	4	going	go.V.PRESPART		COL	eng	sastre13		
1818	257	5	together	together.ADV		COL	eng	sastre13		
1819	257	6	and	and.CONJ		COL	eng	sastre13		
1820	257	7	having	have.V.PRESPART		COL	eng	sastre13		
1821	257	8	a	a.DET.INDEF		COL	eng	sastre13		
1822	257	9	good	good.ADJ		COL	eng	sastre13		
1823	257	10	time	time.N.SG		COL	eng	sastre13		
1824	257	11	.			COL	999	sastre13		
1825	258	1	mmhm	mmhm.IM		ELI	eng	sastre13		
1826	258	2	.			ELI	999	sastre13		
1827	259	1	and	and.CONJ		COL	eng	sastre13		
1828	259	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
1829	259	3	know	know.V.1S.PRES		COL	eng	sastre13		
1830	259	4	you	you.PRON.SUB.2SP		COL	eng	sastre13		
1831	259	5	wanted	want.V.PAST		COL	eng	sastre13		
1832	259	6	to	to.PREP		COL	eng	sastre13		
1833	259	7	go	go.V.INFIN		COL	eng	sastre13		
1834	259	8	to	to.PREP		COL	eng	sastre13		
1835	259	9	the	the.DET.DEF		COL	eng	sastre13		
1836	259	10	concert	concert.N.SG		COL	eng	sastre13		
1837	259	11	.			COL	999	sastre13		
1838	260	1	so	so.ADV		COL	eng	sastre13		
1839	260	2	it	it.PRON.SUB.3S		COL	eng	sastre13		
1840	260	3	was	was.V.3S.PAST		COL	eng	sastre13		
1841	260	4	important	important.ADJ		COL	eng	sastre13		
1842	260	5	you	you.PRON.SUB.2SP		COL	eng	sastre13		
1843	260	6	know	know.V.2SP.PRES		COL	eng	sastre13		
1844	260	7	that	that.CONJ		COL	eng	sastre13		
1845	260	8	you	you.PRON.SUB.2SP		COL	eng	sastre13		
1846	260	9	had	had.V.PAST		COL	eng	sastre13		
1847	260	10	a	a.DET.INDEF		COL	eng	sastre13		
1848	260	11	good	good.ADJ		COL	eng	sastre13		
1849	260	12	time	time.N.SG		COL	eng	sastre13		
1850	260	13	.			COL	999	sastre13		
1851	261	1	yeah	yeah.ADV		ELI	eng	sastre13		
1852	261	2	.			ELI	999	sastre13		
1853	262	1	so	so.ADV		COL	eng	sastre13		
1854	262	2	when	when.CONJ		COL	eng	sastre13		
1855	262	3	you	you.PRON.SUB.2SP		COL	eng	sastre13		
1856	262	4	tell	tell.V.2SP.PRES		COL	eng	sastre13		
1857	262	5	me	me.PRON.OBJ.1S		COL	eng	sastre13		
1858	262	6	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
1859	262	7	.			COL	999	sastre13		
1860	263	1	oh	oh.IM		COL	eng	sastre13		
1861	263	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
1862	263	3	didn't	did.V.PAST+NEG		COL	eng	sastre13		
1863	263	4	even	even.ADV		COL	eng	sastre13		
1864	263	5	have	have.V.INFIN		COL	eng	sastre13		
1865	263	6	a	a.DET.INDEF		COL	eng	sastre13		
1866	263	7	good	good.ADJ		COL	eng	sastre13		
1867	263	8	time	time.N.SG		COL	eng	sastre13		
1868	263	9	.			COL	999	sastre13		
1869	264	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
1870	264	2	was	was.V.13S.PAST		COL	eng	sastre13		
1871	264	3	like	like.CONJ		COL	eng	sastre13		
1872	264	4	.			COL	999	sastre13		
1873	265	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
1874	265	2	didn't	did.V.PAST+NEG		ELI	eng	sastre13		
1875	265	3	.			ELI	999	sastre13		
1876	266	1	it	it.PRON.SUB.3S		ELI	eng	sastre13		
1877	266	2	was	was.V.3S.PAST		ELI	eng	sastre13		
1878	266	3	.			ELI	999	sastre13		
1879	267	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
1880	267	2	was	was.V.13S.PAST		COL	eng	sastre13		
1881	267	3	like	like.CONJ		COL	eng	sastre13		
1882	267	4	.			COL	999	sastre13		
1883	268	1	great	great.ADJ		COL	eng	sastre13		
1884	268	2	!			COL	999	sastre13		
1885	269	1	so	so.ADV		COL	eng	sastre13		
1886	269	2	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
1887	269	3	.			COL	999	sastre13		
1888	270	1	it	it.PRON.SUB.3S		ELI	eng	sastre13		
1889	270	2	was	was.V.3S.PAST		ELI	eng	sastre13		
1890	270	3	good	good.ADJ		ELI	eng	sastre13		
1891	270	4	because	because.CONJ		ELI	eng	sastre13		
1892	270	5	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
1893	270	6	know	know.V.2SP.PRES		ELI	eng	sastre13		
1894	270	7	I	I.PRON.SUB.1S		ELI	eng	sastre13		
1895	270	8	got	got.V.PAST		ELI	eng	sastre13		
1896	270	9	to	to.PREP		ELI	eng	sastre13		
1897	270	10	go	go.V.INFIN		ELI	eng	sastre13		
1898	270	11	.			ELI	999	sastre13		
1899	271	1	whatever	whatever.REL		ELI	eng	sastre13		
1900	271	2	and	and.CONJ		ELI	eng	sastre13		
1901	271	3	I	I.PRON.SUB.1S		ELI	eng	sastre13		
1902	271	4	saw	saw.V.PAST		ELI	eng	sastre13		
1903	271	5	her	her.ADJ.POSS.F.3S.[or].her.PRON.OBJ.F.3S		ELI	eng	sastre13		
1904	271	6	.			ELI	999	sastre13		
1905	272	1	oh	oh.IM		ELI	eng	sastre13		
1906	272	2	she's	she.PRON.SUB.F.3S+BE.V.3S.PRES		ELI	eng	sastre13		
1907	272	3	she	she.PRON.SUB.F.3S		ELI	eng	sastre13		
1908	272	4	did	did.V.PAST		ELI	eng	sastre13		
1909	272	5	really	real.ADJ+ADV		ELI	eng	sastre13		
1910	272	6	good	good.ADJ		ELI	eng	sastre13		
1911	272	7	actually	actual.ADJ+ADV		ELI	eng	sastre13		
1912	272	8	.			ELI	999	sastre13		
1913	273	1	yeah	yeah.ADV		COL	eng	sastre13		
1914	273	2	?			COL	999	sastre13		
1915	274	1	yeah	yeah.ADV		ELI	eng	sastre13		
1916	274	2	she	she.PRON.SUB.F.3S		ELI	eng	sastre13		
1917	274	3	looked	look.V.PAST		ELI	eng	sastre13		
1918	274	4	really	real.ADJ+ADV		ELI	eng	sastre13		
1919	274	5	pretty	pretty.ADJ		ELI	eng	sastre13		
1920	274	6	.			ELI	999	sastre13		
1921	275	1	yeah	yeah.ADV		COL	eng	sastre13		
1922	275	2	?			COL	999	sastre13		
1923	276	1	but	but.CONJ		ELI	eng	sastre13		
1924	276	2	.			ELI	999	sastre13		
1925	277	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
1926	277	2	felt	felt.V.1S.PRES		ELI	eng	sastre13		
1927	277	3	bad	bad.ADJ		ELI	eng	sastre13		
1928	277	4	.			ELI	999	sastre13		
1929	278	1	because	because.CONJ		ELI	eng	sastre13		
1930	278	2	I	I.PRON.SUB.1S		ELI	eng	sastre13		
1931	278	3	knew	knew.V.1S.PRES		ELI	eng	sastre13		
1932	278	4	like	like.CONJ		ELI	eng	sastre13		
1933	278	5	from	from.PREP		ELI	eng	sastre13		
1934	278	6	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
1935	278	7	were	were.V.2S123P.PAST		ELI	eng	sastre13		
1936	278	8	like	like.CONJ		ELI	eng	sastre13		
1937	278	9	.			ELI	999	sastre13		
1938	279	1	ah	ah.IM		ELI	eng	sastre13		
1939	279	2	whatever	whatever.REL		ELI	eng	sastre13		
1940	279	3	.			ELI	999	sastre13		
1941	280	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
1942	280	2	don't	do.V.1S.PRES+NEG		ELI	eng	sastre13		
1943	280	3	want	want.V.INFIN		ELI	eng	sastre13		
1944	280	4	to	to.PREP		ELI	eng	sastre13		
1945	280	5	talk	talk.V.INFIN		ELI	eng	sastre13		
1946	280	6	about	about.PREP		ELI	eng	sastre13		
1947	280	7	it	it.PRON.SUB.3S		ELI	eng	sastre13		
1948	280	8	any_more	any_more.ADV		ELI	eng	sastre13		
1949	280	9	.			ELI	999	sastre13		
1950	281	1	yes	yes.ADV		COL	eng	sastre13		
1951	281	2	yes	yes.ADV		COL	eng	sastre13		
1952	281	3	let's	let.V.IMPER+US.PRON.SUB.1P		COL	eng	sastre13		
1953	281	4	not	not.ADV		COL	eng	sastre13		
1954	281	5	let's	let.V.IMPER+US.PRON.SUB.1P		COL	eng	sastre13		
1955	281	6	not	not.ADV		COL	eng	sastre13		
1956	281	7	.			COL	999	sastre13		
1957	282	1	anyways	anyway.ADV+PV.[or].anyways.ADV		ELI	eng	sastre13		
1958	282	2	there	there.ADV		ELI	eng	sastre13		
1959	282	3	will	will.V.123SP.FUT		ELI	eng	sastre13		
1960	282	4	be	be.SV.INFIN		ELI	eng	sastre13		
1961	282	5	more	more.ADV		ELI	eng	sastre13		
1962	282	6	.			ELI	999	sastre13		
1963	283	1	ok	unk		ELI	eng	sastre13		
1964	283	2	.			ELI	999	sastre13		
1965	284	1	there	there.ADV		COL	eng	sastre13		
1966	284	2	will	will.V.123SP.FUT		COL	eng	sastre13		
1967	284	3	be	be.SV.INFIN		COL	eng	sastre13		
1968	284	4	more	more.ADV		COL	eng	sastre13		
1969	284	5	.			COL	999	sastre13		
1970	285	1	oh	oh.IM		COL	eng	sastre13		
1971	285	2	so	so.ADV		COL	eng	sastre13		
1972	285	3	now	now.ADV		COL	eng	sastre13		
1973	285	4	you're	you.PRON.SUB.2SP+BE.V.PRES		COL	eng	sastre13		
1974	285	5	saying	say.V.PRESPART		COL	eng	sastre13		
1975	285	6	there	there.ADV		COL	eng	sastre13		
1976	285	7	will	will.V.123SP.FUT		COL	eng	sastre13		
1977	285	8	be	be.SV.INFIN		COL	eng	sastre13		
1978	285	9	more	more.ADJ		COL	eng	sastre13		
1979	285	10	concerts	concert.N.PL		COL	eng	sastre13		
1980	285	11	.			COL	999	sastre13		
1981	286	1	yes	yes.ADV		ELI	eng	sastre13		
1982	286	2	.			ELI	999	sastre13		
1983	287	1	there	there.ADV		ELI	eng	sastre13		
1984	287	2	will	will.V.123SP.FUT		ELI	eng	sastre13		
1985	287	3	be	be.SV.INFIN		ELI	eng	sastre13		
1986	287	4	!			ELI	999	sastre13		
1987	288	1	and	and.CONJ		ELI	eng	sastre13		
1988	288	2	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
1989	288	3	gonna	go.V.PRESPART+TO.PREP		ELI	eng	sastre13		
1990	288	4	make	make.V.INFIN		ELI	eng	sastre13		
1991	288	5	sure	sure.ADJ		ELI	eng	sastre13		
1992	288	6	that	that.CONJ		ELI	eng	sastre13		
1993	288	7	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
1994	288	8	go	go.V.2SP.PRES		ELI	eng	sastre13		
1995	288	9	that	that.CONJ		ELI	eng	sastre13		
1996	288	10	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
1997	288	11	go	go.V.2SP.PRES		ELI	eng	sastre13		
1998	288	12	with	with.PREP		ELI	eng	sastre13		
1999	288	13	me	me.PRON.OBJ.1S		ELI	eng	sastre13		
2000	288	14	the	the.DET.DEF		ELI	eng	sastre13		
2001	288	15	next	next.ADJ		ELI	eng	sastre13		
2002	288	16	one	one.PRON.SG		ELI	eng	sastre13		
2003	288	17	.			ELI	999	sastre13		
2004	289	1	because	because.CONJ		ELI	eng	sastre13		
2005	289	2	I	I.PRON.SUB.1S		ELI	eng	sastre13		
2006	289	3	feel	feel.V.1S.PRES		ELI	eng	sastre13		
2007	289	4	really	real.ADJ+ADV		ELI	eng	sastre13		
2008	289	5	bad	bad.ADJ		ELI	eng	sastre13		
2009	289	6	.			ELI	999	sastre13		
2010	290	1	for	for.PREP		COL	eng	sastre13		
2011	290	2	that	that.DEM.FAR		COL	eng	sastre13		
2012	290	3	?			COL	999	sastre13		
2013	291	1	not	not.ADV		ELI	eng	sastre13		
2014	291	2	for	for.PREP		ELI	eng	sastre13		
2015	291	3	that	that.DEM.FAR		ELI	eng	sastre13		
2016	291	4	.			ELI	999	sastre13		
2017	292	1	but	but.CONJ		ELI	eng	sastre13		
2018	292	2	I	I.PRON.SUB.1S		ELI	eng	sastre13		
2019	292	3	know	know.V.1S.PRES		ELI	eng	sastre13		
2020	292	4	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
