word_id	utterance_id	location	surface	auto	fix	com	eng	speaker	langid	filename	clause	clauseno
1614	232	6	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
1615	232	7	can	can.V.1S.PRES				MAT	eng	zeledon2		
1616	232	8	read	read.V.INFIN				MAT	eng	zeledon2		
1617	232	9	that	that.DEM.FAR				MAT	eng	zeledon2		
1618	232	10	.					MAT	999	zeledon2		
1619	233	1	oh	oh.IM				REB	eng	zeledon2		
1620	233	2	no	no.ADV				REB	eng	zeledon2		
1621	233	3	.					REB	999	zeledon2		
1622	234	1	but	but.CONJ				MAT	eng	zeledon2		
1623	234	2	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
1624	234	3	know	know.V.2SP.PRES				MAT	eng	zeledon2		
1625	234	4	if	if.CONJ				MAT	eng	zeledon2		
1626	234	5	like	like.CONJ.[or].like.V.INFIN				MAT	eng	zeledon2		
1627	234	6	if	if.CONJ				MAT	eng	zeledon2		
1628	234	7	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
1629	234	8	were	were.V.2S123P.PAST				MAT	eng	zeledon2		
1630	234	9	to	to.PREP				MAT	eng	zeledon2		
1631	234	10	say	say.V.INFIN				MAT	eng	zeledon2		
1632	234	11	what	what.REL				MAT	eng	zeledon2		
1633	234	12	does	does.SV.INFIN				MAT	eng	zeledon2		
1634	234	13	that	that.CONJ.[or].that.DEM.FAR				MAT	eng	zeledon2		
1635	234	14	say	say.V.INFIN				MAT	eng	zeledon2		
1636	234	15	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
1637	234	16	would	be.V.1S.COND				MAT	eng	zeledon2		
1638	234	17	.					MAT	999	zeledon2		
1639	235	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
1640	235	2	like	like.V.1S.PRES				REB	eng	zeledon2		
1641	235	3	if	if.CONJ				REB	eng	zeledon2		
1642	235	4	I	I.PRON.SUB.1S				REB	eng	zeledon2		
1643	235	5	was	was.V.13S.PAST				REB	eng	zeledon2		
1644	235	6	.					REB	999	zeledon2		
1645	236	1	no	no.ADV				REB	eng	zeledon2		
1646	236	2	if	if.CONJ				REB	eng	zeledon2		
1647	236	3	I	I.PRON.SUB.1S				REB	eng	zeledon2		
1648	236	4	had	had.V.PAST				REB	eng	zeledon2		
1649	236	5	to	to.PREP				REB	eng	zeledon2		
1650	236	6	read	read.V.INFIN				REB	eng	zeledon2		
1651	236	7	this	this.DEM.NEAR.SG				REB	eng	zeledon2		
1652	236	8	like	like.CONJ				REB	eng	zeledon2		
1653	236	9	I	I.PRON.SUB.1S				REB	eng	zeledon2		
1654	236	10	had	had.V.PAST				REB	eng	zeledon2		
1655	236	11	to	to.PREP				REB	eng	zeledon2		
1656	236	12	be	be.V.INFIN				REB	eng	zeledon2		
1657	236	13	like	like.CONJ				REB	eng	zeledon2		
1658	236	14	like	like.CONJ				REB	eng	zeledon2		
1659	236	15	this	this.DEM.NEAR.SG				REB	eng	zeledon2		
1660	236	16	close	close.SV.INFIN				REB	eng	zeledon2		
1661	236	17	.					REB	999	zeledon2		
1662	237	1	oh	oh.IM				MAT	eng	zeledon2		
1663	237	2	really	real.ADJ+ADV				MAT	eng	zeledon2		
1664	237	3	?					MAT	999	zeledon2		
1665	238	1	to	to.PREP				REB	eng	zeledon2		
1666	238	2	be	be.V.INFIN				REB	eng	zeledon2		
1667	238	3	able	able.ADJ				REB	eng	zeledon2		
1668	238	4	to	to.PREP				REB	eng	zeledon2		
1669	238	5	see	see.V.INFIN				REB	eng	zeledon2		
1670	238	6	it	it.PRON.OBJ.3S				REB	eng	zeledon2		
1671	238	7	yeah	yeah.ADV				REB	eng	zeledon2		
1672	238	8	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
1673	238	9	really	real.ADJ+ADV				REB	eng	zeledon2		
1674	238	10	bad	bad.ADJ				REB	eng	zeledon2		
1675	238	11	.					REB	999	zeledon2		
1676	239	1	oh	oh.IM				MAT	eng	zeledon2		
1677	239	2	ok	unk				MAT	eng	zeledon2		
1678	239	3	.					MAT	999	zeledon2		
1679	240	1	oh	oh.IM				MAT	eng	zeledon2		
1680	240	2	right	right.ADJ				MAT	eng	zeledon2		
1681	240	3	.					MAT	999	zeledon2		
1682	241	1	and	and.CONJ				REB	eng	zeledon2		
1683	241	2	I'm	I.PRON.SUB.1S+BE.V.PRES				REB	eng	zeledon2		
1684	241	3	scared	scare.V.PAST				REB	eng	zeledon2		
1685	241	4	to	to.PREP				REB	eng	zeledon2		
1686	241	5	do	do.V.INFIN				REB	eng	zeledon2		
1687	241	6	Lasik	name				REB	eng	zeledon2		
1688	241	7	.					REB	999	zeledon2		
1689	242	1	yeah	yeah.ADV				MAT	eng	zeledon2		
1690	242	2	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
1691	242	3	was	was.V.13S.PAST				MAT	eng	zeledon2		
1692	242	4	thinking	think.V.PRESPART				MAT	eng	zeledon2		
1693	242	5	about	about.PREP				MAT	eng	zeledon2		
1694	242	6	that	that.DEM.FAR				MAT	eng	zeledon2		
1695	242	7	.					MAT	999	zeledon2		
1696	243	1	what	what.REL				MAT	eng	zeledon2		
1697	243	2	.					MAT	999	zeledon2		
1698	244	1	they	they.PRON.SUB.3P				REB	eng	zeledon2		
1699	244	2	well	well.ADV				REB	eng	zeledon2		
1700	244	3	they	they.PRON.SUB.3P				REB	eng	zeledon2		
1701	244	4	recommend	recommend.V.3P.PRES				REB	eng	zeledon2		
1702	244	5	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
1703	244	6	to	to.PREP				REB	eng	zeledon2		
1704	244	7	wait	wait.V.INFIN				REB	eng	zeledon2		
1705	244	8	till	till.CONJ				REB	eng	zeledon2		
1706	244	9	you're	you.PRON.SUB.2SP+BE.V.PRES				REB	eng	zeledon2		
1707	244	10	twenty	twenty.NUM				REB	eng	zeledon2		
1708	244	11	five	five.NUM				REB	eng	zeledon2		
1709	244	12	.					REB	999	zeledon2		
1710	245	1	oh	oh.IM				MAT	eng	zeledon2		
1711	245	2	really	real.ADJ+ADV				MAT	eng	zeledon2		
1712	245	3	?					MAT	999	zeledon2		
1713	246	1	because	because.CONJ				REB	eng	zeledon2		
1714	246	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
1715	246	3	when	when.CONJ				REB	eng	zeledon2		
1716	246	4	your	your.ADJ.POSS.2SP				REB	eng	zeledon2		
1717	246	5	vision	vision.N.SG				REB	eng	zeledon2		
1718	246	6	kinda	unk				REB	eng	zeledon2		
1719	246	7	just	just.ADJ.[or].just.ADV				REB	eng	zeledon2		
1720	246	8	balances	balance.N.PL				REB	eng	zeledon2		
1721	246	9	out	out.ADV				REB	eng	zeledon2		
1722	246	10	.					REB	999	zeledon2		
1723	247	1	oh	oh.IM				MAT	eng	zeledon2		
1724	247	2	.					MAT	999	zeledon2		
1725	248	1	because	because.CONJ				REB	eng	zeledon2		
1726	248	2	at	at.PREP				REB	eng	zeledon2		
1727	248	3	first	first.ADJ				REB	eng	zeledon2		
1728	248	4	they	they.PRON.SUB.3P				REB	eng	zeledon2		
1729	248	5	told	told.V.PAST				REB	eng	zeledon2		
1730	248	6	me	me.PRON.OBJ.1S				REB	eng	zeledon2		
1731	248	7	it	it.PRON.SUB.3S				REB	eng	zeledon2		
1732	248	8	was	was.V.3S.PAST				REB	eng	zeledon2		
1733	248	9	twenty	twenty.NUM				REB	eng	zeledon2		
1734	248	10	one	one.NUM				REB	eng	zeledon2		
1735	248	11	.					REB	999	zeledon2		
1736	249	1	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
1737	249	2	didn't	did.V.PAST+NEG				MAT	eng	zeledon2		
1738	249	3	know	know.SV.INFIN				MAT	eng	zeledon2		
1739	249	4	that	that.DEM.FAR				MAT	eng	zeledon2		
1740	249	5	.					MAT	999	zeledon2		
1741	250	1	but	but.CONJ				REB	eng	zeledon2		
1742	250	2	I'm	I.PRON.SUB.1S+BE.V.PRES				REB	eng	zeledon2		
1743	250	3	twenty	twenty.NUM				REB	eng	zeledon2		
1744	250	4	one	one.NUM				REB	eng	zeledon2		
1745	250	5	and	and.CONJ				REB	eng	zeledon2		
1746	250	6	my	my.ADJ.POSS.1S				REB	eng	zeledon2		
1747	250	7	vision	vision.N.SG				REB	eng	zeledon2		
1748	250	8	keeps	keep.V.PRES.3S				REB	eng	zeledon2		
1749	250	9	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
1750	250	10	know	know.V.2SP.PRES				REB	eng	zeledon2		
1751	250	11	increasing	increase.V.PRESPART				REB	eng	zeledon2		
1752	250	12	and	and.CONJ				REB	eng	zeledon2		
1753	250	13	getting	get.V.INFIN+ASV				REB	eng	zeledon2		
1754	250	14	worse	worse.ADJ				REB	eng	zeledon2		
1755	250	15	.					REB	999	zeledon2		
1756	251	1	yeah	yeah.ADV				MAT	eng	zeledon2		
1757	251	2	it	it.PRON.SUB.3S				MAT	eng	zeledon2		
1758	251	3	it	it.PRON.SUB.3S				MAT	eng	zeledon2		
1759	251	4	keeps	keep.V.3S.PRES				MAT	eng	zeledon2		
1760	251	5	getting	get.V.PRESPART				MAT	eng	zeledon2		
1761	251	6	worse	worse.ADJ				MAT	eng	zeledon2		
1762	251	7	yeah	yeah.ADV				MAT	eng	zeledon2		
1763	251	8	.					MAT	999	zeledon2		
1764	252	1	and	and.CONJ				REB	eng	zeledon2		
1765	252	2	um	um.IM				REB	eng	zeledon2		
1766	252	3	I'd	I.PRON.SUB.1S+BE.V.COND				REB	eng	zeledon2		
1767	252	4	say	say.V.1S.PRES				REB	eng	zeledon2		
1768	252	5	decreasing	decrease.V.PRESPART				REB	eng	zeledon2		
1769	252	6	and	and.CONJ				REB	eng	zeledon2		
1770	252	7	then	then.ADV				REB	eng	zeledon2		
1771	252	8	um	um.IM				REB	eng	zeledon2		
1772	252	9	my	my.ADJ.POSS.1S				REB	eng	zeledon2		
1773	252	10	doctor	doctor.N.SG				REB	eng	zeledon2		
1774	252	11	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				REB	eng	zeledon2		
1775	252	12	like	like.CONJ.[or].like.SV.INFIN				REB	eng	zeledon2		
1776	252	13	oh	oh.IM				REB	eng&spa	zeledon2		
1777	252	14	wait	wait.V.IMPER				REB	eng	zeledon2		
1778	252	15	till	till.CONJ				REB	eng	zeledon2		
1779	252	16	you're	you.PRON.SUB.2SP+BE.V.PRES				REB	eng	zeledon2		
1780	252	17	twenty	twenty.NUM				REB	eng	zeledon2		
1781	252	18	five	five.NUM				REB	eng	zeledon2		
1782	252	19	.					REB	999	zeledon2		
1783	253	1	and	and.CONJ				REB	eng	zeledon2		
1784	253	2	I'm	I.PRON.SUB.1S+BE.V.PRES				REB	eng	zeledon2		
1785	253	3	scared	scare.V.PAST				REB	eng	zeledon2		
1786	253	4	because	because.CONJ				REB	eng	zeledon2		
1787	253	5	like	like.CONJ.[or].like.V.INFIN				REB	eng	zeledon2		
1788	253	6	if	if.CONJ				REB	eng	zeledon2		
1789	253	7	they	they.PRON.SUB.3P				REB	eng	zeledon2		
1790	253	8	do	do.V.3P.PRES				REB	eng	zeledon2		
1791	253	9	it	it.PRON.OBJ.3S				REB	eng	zeledon2		
1792	253	10	and	and.CONJ				REB	eng	zeledon2		
1793	253	11	it	it.PRON.SUB.3S				REB	eng	zeledon2		
1794	253	12	doesn't	does.V.3S.PRES+NEG				REB	eng	zeledon2		
1795	253	13	come	come.SV.INFIN				REB	eng	zeledon2		
1796	253	14	out	out.ADV				REB	eng	zeledon2		
1797	253	15	right	right.ADJ				REB	eng	zeledon2		
1798	253	16	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
1799	253	17	can't	can.V.2SP.PRES+NEG				REB	eng	zeledon2		
1800	253	18	go	go.V.INFIN				REB	eng	zeledon2		
1801	253	19	back	back.ADV				REB	eng	zeledon2		
1802	253	20	to	to.PREP				REB	eng	zeledon2		
1803	253	21	contacts	contact.N.PL				REB	eng	zeledon2		
1804	253	22	.					REB	999	zeledon2		
1805	254	1	yeah	yeah.ADV				MAT	eng	zeledon2		
1806	254	2	.					MAT	999	zeledon2		
1807	255	1	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
1808	255	2	have	have.V.2SP.PRES				REB	eng	zeledon2		
1809	255	3	to	to.PREP				REB	eng	zeledon2		
1810	255	4	do	do.V.INFIN				REB	eng	zeledon2		
1811	255	5	glasses	glass.N.PL.[or].glasses.N.PL				REB	eng	zeledon2		
1812	255	6	.					REB	999	zeledon2		
1813	256	1	so	so.ADV				REB	eng	zeledon2		
1814	256	2	.					REB	999	zeledon2		
1815	257	1	why	why.REL				MAT	eng	zeledon2		
1816	257	2	can't	can.V.123SP.PRES+NEG				MAT	eng	zeledon2		
1817	257	3	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
1818	257	4	go	go.V.2SP.PRES				MAT	eng	zeledon2		
1819	257	5	to	to.PREP				MAT	eng	zeledon2		
1820	257	6	contacts	contact.N.PL				MAT	eng	zeledon2		
1821	257	7	because	because.CONJ				MAT	eng	zeledon2		
1822	257	8	.					MAT	999	zeledon2		
1823	258	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
1824	258	2	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
1825	258	3	know	know.V.INFIN				REB	eng	zeledon2		
1826	258	4	.					REB	999	zeledon2		
1827	259	1	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
1828	259	2	guess	guess.V.1S.PRES				MAT	eng	zeledon2		
1829	259	3	it's	it.PRON.SUB.3S+BE.V.3S.PRES				MAT	eng	zeledon2		
1830	259	4	something	something.PRON				MAT	eng	zeledon2		
1831	259	5	with	with.PREP				MAT	eng	zeledon2		
1832	259	6	.					MAT	999	zeledon2		
1833	260	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
1834	260	2	something	something.PRON				REB	eng	zeledon2		
1835	260	3	yeah	yeah.ADV				REB	eng	zeledon2		
1836	260	4	something	something.PRON				REB	eng	zeledon2		
1837	260	5	they	they.PRON.SUB.3P				REB	eng	zeledon2		
1838	260	6	do	do.V.3P.PRES				REB	eng	zeledon2		
1839	260	7	that	that.DEM.FAR				REB	eng	zeledon2		
1840	260	8	.					REB	999	zeledon2		
1841	261	1	because	because.CONJ				MAT	eng	zeledon2		
1842	261	2	they	they.PRON.SUB.3P				MAT	eng	zeledon2		
1843	261	3	cut	cut.V.3P.PRES				MAT	eng	zeledon2		
1844	261	4	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
1845	261	5	know	know.V.2SP.PRES				MAT	eng	zeledon2		
1846	261	6	they	they.PRON.SUB.3P				MAT	eng	zeledon2		
1847	261	7	they	they.PRON.SUB.3P				MAT	eng	zeledon2		
1848	261	8	like	like.V.3P.PRES				MAT	eng	zeledon2		
1849	261	9	cut	cut.V.INFIN				MAT	eng	zeledon2		
1850	261	10	the	the.DET.DEF				MAT	eng	zeledon2		
1851	261	11	the	the.DET.DEF				MAT	eng	zeledon2		
1852	261	12	retina	retina.N.SG				MAT	eng	zeledon2		
1853	261	13	the	the.DET.DEF				MAT	eng	zeledon2		
1854	261	14	like	like.CONJ				MAT	eng	zeledon2		
1855	261	15	retina	retina.N.SG				MAT	eng	zeledon2		
1856	261	16	off	off.PREP				MAT	eng	zeledon2		
1857	261	17	.					MAT	999	zeledon2		
1858	262	1	if	if.CONJ				REB	eng	zeledon2		
1859	262	2	they	they.PRON.SUB.3P				REB	eng	zeledon2		
1860	262	3	laser	laser.N.SG				REB	eng	zeledon2		
1861	262	4	it	it.PRON.OBJ.3S				REB	eng	zeledon2		
1862	262	5	.					REB	999	zeledon2		
1863	263	1	yeah	yeah.ADV				REB	eng	zeledon2		
1864	263	2	but	but.CONJ				REB	eng	zeledon2		
1865	263	3	there's	there.PRON+BE.V.3S.PRES				REB	eng	zeledon2		
1866	263	4	two	two.NUM				REB	eng	zeledon2		
1867	263	5	different	different.ADJ				REB	eng	zeledon2		
1868	263	6	kinds	kind.ADJ+PV.[or].kind.N.PL				REB	eng	zeledon2		
1869	263	7	of	of.PREP				REB	eng	zeledon2		
1870	263	8	Lasik	name				REB	eng	zeledon2		
1871	263	9	.					REB	999	zeledon2		
1872	264	1	is	is.V.3S.PRES				MAT	eng	zeledon2		
1873	264	2	there	there.ADV				MAT	eng	zeledon2		
1874	264	3	?					MAT	999	zeledon2		
1875	265	1	yeah	yeah.ADV				REB	eng	zeledon2		
1876	265	2	there's	there.PRON+BE.V.3S.PRES				REB	eng	zeledon2		
1877	265	3	Lasik	name				REB	eng	zeledon2		
1878	265	4	and	and.CONJ				REB	eng	zeledon2		
1879	265	5	then	then.ADV				REB	eng	zeledon2		
1880	265	6	there	there.ADV				REB	eng	zeledon2		
1881	265	7	is	is.V.3S.PRES				REB	eng	zeledon2		
1882	265	8	another	another.ADJ				REB	eng	zeledon2		
1883	265	9	procedure	procedure.N.SG				REB	eng	zeledon2		
1884	265	10	.					REB	999	zeledon2		
1885	266	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
1886	266	2	saw	saw.V.PAST				REB	eng	zeledon2		
1887	266	3	it	it.PRON.OBJ.3S				REB	eng	zeledon2		
1888	266	4	on	on.PREP				REB	eng	zeledon2		
1889	266	5	this	this.DEM.NEAR.SG				REB	eng	zeledon2		
1890	266	6	show	show.SV.INFIN				REB	eng	zeledon2		
1891	266	7	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
1892	266	8	called	call.V.PASTPART				REB	eng	zeledon2		
1893	266	9	Ten_Years_Younger	name				REB	eng&spa	zeledon2		
1894	266	10	.					REB	999	zeledon2		
1895	267	1	mmhm	mmhm.IM				MAT	eng	zeledon2		
1896	267	2	mmhm	mmhm.IM				MAT	eng	zeledon2		
1897	267	3	.					MAT	999	zeledon2		
1898	268	1	on	on.PREP				REB	eng	zeledon2		
1899	268	2	T_L_C	name				REB	eng&spa	zeledon2		
1900	268	3	I	I.PRON.SUB.1S				REB	eng	zeledon2		
1901	268	4	think	think.V.1S.PRES				REB	eng	zeledon2		
1902	268	5	it's	it.PRON.OBJ.3S+BE.V.3S.PRES				REB	eng	zeledon2		
1903	268	6	.					REB	999	zeledon2		
1904	269	1	yeah	yeah.ADV				MAT	eng	zeledon2		
1905	269	2	yeah	yeah.ADV				MAT	eng	zeledon2		
1906	269	3	.					MAT	999	zeledon2		
1907	270	1	and	and.CONJ				REB	eng	zeledon2		
1908	270	2	um	um.IM				REB	eng	zeledon2		
1909	270	3	.					REB	999	zeledon2		
1910	271	1	do	do.V.INFIN				MAT	eng	zeledon2		
1911	271	2	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
1912	271	3	like	like.V.2SP.PRES				MAT	eng	zeledon2		
1913	271	4	T_L_C	name				MAT	eng&spa	zeledon2		
1914	271	5	?					MAT	999	zeledon2		
1915	272	1	the	the.DET.DEF				REB	eng	zeledon2		
1916	272	2	yes	yes.ADV				REB	eng	zeledon2		
1917	272	3	.					REB	999	zeledon2		
1918	273	1	that's	that.DEM.FAR+BE.V.3S.PRES				MAT	eng	zeledon2		
1919	273	2	good	good.ADJ				MAT	eng	zeledon2		
1920	273	3	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
1921	273	4	like	like.V.1S.PRES				MAT	eng	zeledon2		
1922	273	5	T_L_C	name				MAT	eng&spa	zeledon2		
1923	273	6	too	too.ADV				MAT	eng	zeledon2		
1924	273	7	.					MAT	999	zeledon2		
1925	274	1	and	and.CONJ				MAT	eng	zeledon2		
1926	274	2	The_Discovery_Channel	name				MAT	eng&spa	zeledon2		
1927	274	3	and	and.CONJ				MAT	eng	zeledon2		
1928	274	4	all	all.ADJ				MAT	eng	zeledon2		
1929	274	5	that	that.DEM.FAR				MAT	eng	zeledon2		
1930	274	6	.					MAT	999	zeledon2		
1931	275	1	yeah	yeah.ADV				REB	eng	zeledon2		
1932	275	2	.					REB	999	zeledon2		
1933	276	1	The_History_Channel	name				MAT	eng&spa	zeledon2		
1934	276	2	more	more.ADV				MAT	eng	zeledon2		
1935	276	3	.					MAT	999	zeledon2		
1936	277	1	I'm	I.PRON.SUB.1S+BE.V.PRES				REB	eng	zeledon2		
1937	277	2	a	a.DET.INDEF				REB	eng	zeledon2		
1938	277	3	I'm	I.PRON.SUB.1S+BE.V.PRES				REB	eng	zeledon2		
1939	277	4	a	a.DET.INDEF				REB	eng	zeledon2		
1940	277	5	T_V	name				REB	eng	zeledon2		
1941	277	6	buff	buff.N.SG				REB	eng	zeledon2		
1942	277	7	.					REB	999	zeledon2		
1943	278	1	yeah	yeah.ADV				MAT	eng	zeledon2		
1944	278	2	?					MAT	999	zeledon2		
1945	279	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
1946	279	2	have	have.V.1S.PRES				REB	eng	zeledon2		
1947	279	3	a	a.DET.INDEF				REB	eng	zeledon2		
1948	279	4	lot	lot.N.SG				REB	eng	zeledon2		
1949	279	5	of	of.PREP				REB	eng	zeledon2		
1950	279	6	favorite	favorite.N.SG				REB	eng	zeledon2		
1951	279	7	shows	show.N.PL				REB	eng	zeledon2		
1952	279	8	.					REB	999	zeledon2		
1953	280	1	yeah	yeah.ADV				MAT	eng	zeledon2		
1954	280	2	like	like.CONJ.[or].like.SV.INFIN				MAT	eng	zeledon2		
1955	280	3	what	what.REL				MAT	eng	zeledon2		
1956	280	4	?					MAT	999	zeledon2		
1957	281	1	like	like.CONJ.[or].like.V.INFIN				REB	eng	zeledon2		
1958	281	2	ok	unk				REB	eng	zeledon2		
1959	281	3	definitely	definite.ADJ+ADV.[or].definitely.ADV				REB	eng	zeledon2		
1960	281	4	Law_and_Order_S_V_U	name				REB	eng&spa	zeledon2		
1961	281	5	.					REB	999	zeledon2		
1962	282	1	which	which.REL				MAT	eng	zeledon2		
1963	282	2	show	show.SV.INFIN				MAT	eng	zeledon2		
1964	282	3	?					MAT	999	zeledon2		
1965	283	1	all	all.ADJ				REB	eng	zeledon2		
1966	283	2	the	the.DET.DEF				REB	eng	zeledon2		
1967	283	3	I	I.PRON.SUB.1S				REB	eng	zeledon2		
1968	283	4	like	like.V.1S.PRES				REB	eng	zeledon2		
1969	283	5	all	all.ADJ				REB	eng	zeledon2		
1970	283	6	the	the.DET.DEF				REB	eng	zeledon2		
1971	283	7	Law_and_Orders	name				REB	eng&spa	zeledon2		
1972	283	8	.					REB	999	zeledon2		
1973	284	1	C_S_A	name				MAT	spa	zeledon2		
1974	284	2	C_S_I	name				MAT	eng	zeledon2		
1975	284	3	.					MAT	999	zeledon2		
1976	285	1	C_S_I	name				REB	eng	zeledon2		
1977	285	2	.					REB	999	zeledon2		
1978	286	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
1979	286	2	love	love.V.1S.PRES				REB	eng	zeledon2		
1980	286	3	New_York	name				REB	eng	zeledon2		
1981	286	4	and	and.CONJ				REB	eng	zeledon2		
1982	286	5	Vegas	name				REB	eng&spa	zeledon2		
1983	286	6	.					REB	999	zeledon2		
1984	287	1	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
1985	287	2	.					MAT	999	zeledon2		
1986	288	1	when	when.CONJ				MAT	eng	zeledon2		
1987	288	2	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
1988	288	3	got	got.V.PAST				MAT	eng	zeledon2		
1989	288	4	here	here.ADV				MAT	eng	zeledon2		
1990	288	5	.					MAT	999	zeledon2		
1991	289	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
1992	289	2	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
1993	289	3	like	like.CONJ				REB	eng	zeledon2		
1994	289	4	Miami	name				REB	eng	zeledon2		
1995	289	5	.					REB	999	zeledon2		
1996	290	1	no	no.ADV				MAT	eng	zeledon2		
1997	290	2	?					MAT	999	zeledon2		
1998	291	1	when	when.CONJ				MAT	eng	zeledon2		
1999	291	2	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
2000	291	3	got	got.V.PAST				MAT	eng	zeledon2		
2001	291	4	here	here.ADV				MAT	eng	zeledon2		
2002	291	5	that's	that.DEM.FAR+BE.V.3S.PRES				MAT	eng	zeledon2		
2003	291	6	what	what.REL				MAT	eng	zeledon2		
2004	291	7	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
2005	291	8	started	start.V.PAST				MAT	eng	zeledon2		
2006	291	9	watching	unk				MAT	eng	zeledon2		
2007	291	10	C_S_I_Miami	name				MAT	eng&spa	zeledon2		
2008	291	11	.					MAT	999	zeledon2		
2009	292	1	C_S_I_Miami	name				REB	eng&spa	zeledon2		
2010	292	2	?					REB	999	zeledon2		
2011	293	1	and	and.CONJ				MAT	eng	zeledon2		
2012	293	2	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
2013	293	3	was	was.V.13S.PAST				MAT	eng	zeledon2		
2014	293	4	like	like.CONJ				MAT	eng	zeledon2		
2015	293	5	wow	wow.IM				MAT	eng	zeledon2		
2016	293	6	this	this.DEM.NEAR.SG				MAT	eng	zeledon2		
2017	293	7	is	is.V.3S.PRES				MAT	eng	zeledon2		
2018	293	8	a	a.DET.INDEF				MAT	eng	zeledon2		
2019	293	9	good	good.ADJ				MAT	eng	zeledon2		
2020	293	10	show	show.N.SG				MAT	eng	zeledon2		
2021	293	11	but	but.CONJ				MAT	eng	zeledon2		
2022	293	12	after	after.PREP				MAT	eng	zeledon2		
2023	293	13	.					MAT	999	zeledon2		
2024	294	1	have	have.V.INFIN				REB	eng	zeledon2		
2025	294	2	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
2026	294	3	ever	ever.ADV				REB	eng	zeledon2		
2027	294	4	seen	seen.AV.PAST				REB	eng	zeledon2		
2028	294	5	Vegas	name				REB	eng&spa	zeledon2		
2029	294	6	?					REB	999	zeledon2		
2030	295	1	yeah	yeah.ADV				MAT	eng	zeledon2		
2031	295	2	I've	I.PRON.SUB.1S+HAVE.V.PRES				MAT	eng	zeledon2		
2032	295	3	seen	seen.V.PASTPART				MAT	eng	zeledon2		
2033	295	4	Vegas	name				MAT	eng&spa	zeledon2		
2034	295	5	.					MAT	999	zeledon2		
2035	296	1	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
2036	296	2	don't	do.V.1S.PRES+NEG				MAT	eng	zeledon2		
2037	296	3	know	know.V.INFIN				MAT	eng	zeledon2		
2038	296	4	everybody	everybody.PRON				MAT	eng	zeledon2		
2039	296	5	tends	tend.V.3S.PRES				MAT	eng	zeledon2		
2040	296	6	to	to.PREP				MAT	eng	zeledon2		
2041	296	7	like	like.CONJ.[or].like.V.INFIN				MAT	eng	zeledon2		
2042	296	8	that	that.DEM.FAR				MAT	eng	zeledon2		
2043	296	9	one	one.PRON.SG				MAT	eng	zeledon2		
2044	296	10	better	better.ADJ				MAT	eng	zeledon2		
2045	296	11	.					MAT	999	zeledon2		
2046	297	1	.					REB	999	zeledon2		
2047	298	1	because	because.CONJ				REB	eng	zeledon2		
2048	298	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
2049	298	3	the	the.DET.DEF				REB	eng	zeledon2		
2050	298	4	original	original.ADJ				REB	eng	zeledon2		
2051	298	5	one	one.PRON.SG				REB	eng	zeledon2		
2052	298	6	.					REB	999	zeledon2		
2053	299	1	yeah	yeah.ADV				MAT	eng	zeledon2		
2054	299	2	.					MAT	999	zeledon2		
2055	300	1	mmhm	mmhm.IM				REB	eng	zeledon2		
2056	300	2	.					REB	999	zeledon2		
2057	301	1	but	but.CONJ				MAT	eng	zeledon2		
2058	301	2	after	after.PREP				MAT	eng	zeledon2		
2059	301	3	like	like.CONJ				MAT	eng	zeledon2		
2060	301	4	six	six.NUM				MAT	eng	zeledon2		
